startTime,endTime,type,subtype,source,assetExternalIds,source,sourceId,WORKORDER_DESC,WORKORDER_TITLE,MODPROJECT_TITLE,PMPROGRAM_NUMBER,WORKORDER_NUMBER,WORKORDER_STATUS,WORKPACKAGE_NAME,MODPROJECT_NUMBER,WORKORDER_DUEDATE,WORKORDER_COSTCODE,WORKORDER_ISACTIVE,WORKPACKAGE_NUMBER,WORKORDER_STATUSDESC,WORKORDER_CREATEDDATE,WORKORDER_ITEMSYSTEMS,WORKORDER_PLANNEDSTART,WORKORDER_PRIORITYDESC,WORKORDER_SHUTDOWNDESC,WORKORDER_DURATIONHOURS,WORKORDER_INTERVALVALUE,WORKORDER_TYPEANDMETHOD,WORKORDER_COMPLETIONDATE,WORKORDER_MAITENANCETYPE,WORKORDER_SCHEDULEDSTART,WORKORDER_SUMACTUALHOURS,WORKORDER_DESTINATIONAREA,WORKORDER_FAILUREMODECODE,WORKORDER_FAILUREMODENAME,WORKORDER_NOOFREPAIRITEMS,WORKORDER_TISLOCATIONCODE,WORKORDER_TISLOCATIONNAME,WORKORDER_HASCHECKLISTITEM,WORKORDER_INTERVALTYPECODE,WORKORDER_INTERVALTYPENAME,WORKORDER_INTERVALTYPEUNIT,WORKORDER_ISSAFETYCRITICAL,WORKORDER_MAITENANCEMETHOD,WORKORDER_OBSERVMETHODCODE,WORKORDER_OBSERVMETHODNAME,WORKORDER_STATUSACTIVEFLAG,WORKORDER_SUMESTIMATEHOURS,WORKORDER_ITEMINVOLVEDAREAS,WORKORDER_REQMATERIALSTATUS,WORKORDER_STATUSISCANCELLED,WORKORDER_STATUSISCOMPLETED,WORKORDER_STATUSLASTCHANGED,WORKORDER_SUMREMAININGHOURS,WORKORDER_LEADDISCIPLINEDESC,WORKORDER_PERCENTAGEPROGRESS,WORKORDER_CONDITIONBEFORECODE,WORKORDER_CONDITIONBEFORENAME,WORKORDER_GENERATEDBYPMPROGRAM,WORKORDER_HASSAFETYCRITCALPROC,WORKORDER_RETURNMATERIALSTATUS
1263303638000,1268073123000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,4154620080329665,"Det skal *** to ***, ett *** og ett ***, ved *** til *** på ***.  Det skal *** en kabel fra hvert *** til ***.  Dette er ikke *** *** på *** så *** *** eller kabel har fått ***.",***-*** KABLER OG *** *** PÅ ***,VALHALL *** *** ***: *** MODIFICATIONS WP,,MAO-012471,600,*** PÅ VALHALL WP,AFA-003584,,,NO,WPG-003798,Avsluttet,2010-01-12T13:40:38,,,Ikke kritisk (utføres sammen med planlagt vedlikehold),,0,,MOD - Corrective,2010-03-08T18:32:03,MOD,,,,,,0,VAL,Valhall plattform,NO,,,,NO,COR,,,NOTACTIVE,26,"VAL,B00",No need,NO,YES,2010-03-08T18:32:03,0,Prosjekt,100,,,NO,NO,No need
1264067559000,1436346648000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,2723702442655497,*** - *** *** ON *** WATER - *** *** ***/***,***,"INSTALLATION OF THE VRD BROWNFIELD MODIFICATIONS TO DP,PCP,WP,IP",,MAO-012576,600,,AFA-003650,,,NO,,Avsluttet,2010-01-21T09:52:39,,2009-12-29T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MOD - Corrective,2015-07-08T09:10:48,MOD,,,"VALHALL WP, OTL-M",,,0,VAL,Valhall plattform,NO,,,,NO,COR,,,NOTACTIVE,207,"VAL,B00",No need,NO,YES,2015-07-08T09:10:48,207,Prosjekt,0,,,NO,NO,No need
1266130800000,1284328234000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,2704216449871640,Det må *** *** kabler ***-***-*** til de nye ***. *** tillegg må et *** en ***,*** TO *** *** SYSTEM,VALHALL *** *** ***: *** MODIFICATIONS WP,,MAO-012515,600,*** PÅ VALHALL WP,AFA-003584,,,NO,WPG-003798,Avsluttet,2010-01-14T13:44:36,,2010-01-30T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MOD - Corrective,2010-09-12T21:50:34,MOD,2010-02-14T07:00:00,,,,,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,85,"VAL,B00",No need,NO,YES,2010-09-12T21:50:33,0,Prosjekt,100,,,NO,NO,No need
1274598000000,1432135169000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,1057810147001933,"valhall *** for timer *** timer,*** arbeid *** ***,  etter *** fra *** *** ***",*** *** *** FOR *** TIL *** DOWN ***,,,MAO-012508,600,"TAR ***, ARBEID UNDER SD *** *** ",,,,NO,WPG-003725,Avsluttet,2010-01-14T09:40:50,,2010-06-13T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MOD - Corrective,2015-05-20T15:19:29,MOD,2010-05-23T07:00:00,,"VALHALL IP, 3 PART EQUIPMENT",,,0,VAL,Valhall plattform,NO,,,,NO,COR,,,NOTACTIVE,450,"VAL,B00",No need,NO,YES,2015-05-20T15:19:29,0,Prosjekt,100,,,NO,NO,No need
1274598000000,1432135662000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,1387686606544741,"valhall *** for timer *** timer,*** arbeid *** ***, etter *** fra *** *** ***",*** *** *** FOR *** TIL *** DOWN ***,,,MAO-012506,600,"TAR ***, ARBEID UNDER SD *** *** ",,,,NO,WPG-003725,Avsluttet,2010-01-14T09:34:53,,2010-05-31T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,,MOD - Corrective,2015-05-20T15:27:42,MOD,2010-05-23T07:00:00,,"VALHALL IP, 3 PART EQUIPMENT",,,0,VAL,Valhall plattform,NO,,,,NO,COR,,,NOTACTIVE,450,"VAL,B00",No need,NO,YES,2015-05-20T15:27:42,0,Prosjekt,100,,,NO,NO,No need
1275894000000,1361184118000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,6147851964879473,Installasjon og *** av *** *** fra PCP til WP over de nye ***.PRI ***,*** *** *** LINE *** ***,*** WATER ***,,MAO-012342,600,,AFA-003795,,,NO,,Avsluttet,2009-12-08T09:48:27,,,Ikke kritisk (utføres sammen med planlagt vedlikehold),,0,,MOD - Corrective,2013-02-18T10:41:58,MOD,2010-06-07T07:00:00,,,,,0,VAL,Valhall plattform,NO,,,,NO,COR,,,NOTACTIVE,400,"VAL,B00",No need,NO,YES,2013-02-18T10:41:58,0,Prosjekt,100,,,NO,NO,No need
1284015600000,1284032729000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,1954957105416462,***  *** skal *** *** på ***. *** gjelder arbeid *** *** *** ***.,*** *** PÅ ***,,,KAO-078666,600,"TUR ***, UKE ***-*** (***.***-***.***) ***",,2010-12-07T00:00:00,,NO,WPG-003732,Avsluttet,2010-08-03T07:27:11,,2010-08-26T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,2010-09-09T11:45:29,MAI,2010-09-09T07:00:00,,,***,Other - spesifiser *** fritekst beskrivelse,0,VAL,Valhall plattform,NO,,,,NO,COR,CMON-***,Periodisk tilstandsovervåking (offline Condition Monitoring),NOTACTIVE,0,"VAL,B00",No need,NO,YES,2010-09-09T11:45:28,0,Inspeksjon,100,,,NO,NO,No need
1296816287000,,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,7120400989508216,"***, *** OF *** *** ON *** *** - DP and *** DP - PCP","***, *** OF *** ***",*** *** ON *** AND *** *** VALHALL *** *** ,,MAO-014277,900,***/ *** *** ,AFA-004026,,,NO,WPG-004698,Kansellert,2011-02-04T10:44:47,,2011-03-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MOD - Corrective,,MOD,,,"VALHALL DP, OTL-M",,,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,24,"VAL,B00",No need,YES,NO,2012-12-14T12:13:11,24,Prosjekt,0,,,NO,NO,No need
1310392379000,,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,6605820858800143,*** INSTALLATION OF *** *** ON ***-IN *** (***),*** INSTALLATION OF *** *** ON ***-IN *** (***),,,MAO-014928,300,,,,,YES,,Godkjent klar for ***,2011-07-11T13:52:59,,,Ikke kritisk (utføres sammen med planlagt vedlikehold),,6,,MOD - Corrective,,MOD,,,,,,0,VAL,Valhall plattform,NO,,,,NO,COR,,,ACTIVE,12,"VAL,B00",No need,NO,NO,2011-07-13T11:32:35,12,Prosjekt,0,,,NO,NO,No need
1325154472000,1326700924000.0,Workorder,VAL,akerbp-cdp,WMT:23-TX-9103,akerbp-cdp,2993038623998834,"Ta olje prøve av *** reservoir fra alle *** kompressorer, og sjekke at *** er ok. Dette er som følge av at kompressorer har *** lenge, med *** for ***. *** til *** for ***",*** FOR *** KOMPRESSORER PH,,,KAO-090790,600,"PH, TUR *** (***.***-***.***) ***",,2012-07-11T00:00:00,,NO,WPG-004835,Avsluttet,2011-12-29T10:27:52,"23,27,23,23",2012-01-14T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,2012-01-16T08:02:04,MAI,,8,,***,Parameteravvik,0,VAL,Valhall plattform,NO,,,,NO,COR,PREV,Forebyggende vedlikehold,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02",No need,NO,YES,2012-01-16T08:02:04,0,Mekanisk,100,,,NO,NO,No need
1325314800000,1325524431000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,2755674326342170,Gjelder *** ***,*** - ***. ***  FOR  ***.,,,KAO-081784,600,"TUR ***, UKE ***-*** (***-***) ***",,2012-03-29T00:00:00,,NO,WPG-005078,Avsluttet,2011-01-02T12:32:54,,2011-01-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,2012-01-02T17:13:51,MAI,2011-12-31T07:00:00,3281,,SER,"Mindre driftsproblemer (løse deler, skitt, fargendringer, etc.)",0,VAL,Valhall plattform,NO,,,,NO,COR,***,Korrektivt vedlikehold,NOTACTIVE,358,"VAL,B00",No need,NO,YES,2012-01-02T17:13:51,0,Tjenester,100,,,NO,NO,No need
1330239600000,1330366377000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,8654532417476940,<***> Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-070700,600,"PH, TUR *** (***.***-***.***) ***",,2012-03-26T00:00:00,,NO,WPG-004838,Avsluttet,2012-02-14T12:57:59,"23,27,23,23,23",2012-02-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2012-02-27T18:12:57,MAI,2012-02-26T07:00:00,11,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-02-27T18:12:57,0,Mekanisk,100,,,YES,NO,No need
1330444164000,1330885265000.0,Workorder,VAL,akerbp-cdp,WMT:48-SU-9113,akerbp-cdp,3204814531669576,"*** *** fra *** på alle ***-*** som er satt *** drift på PH , for *** av funksjon.***-SU-***, ***-SU-***, ***-SU-9104A, ***-SU-9104B, ***-SU-***, ***-SU-***, ***-SU-***, ***-SU-***, ***-SU-***",TEST AV *** PÅ ALLE ***,,,KAO-092799,600,"PH, TUR *** (***.***-***.***) ***",,2012-03-19T00:00:00,,NO,WPG-004838,Avsluttet,2012-02-28T15:49:24,"48,48,48,48,48,48,48,60,60,60,48",2012-03-06T00:00:00,Kan føre til produksjonsstans (utføres innen *** dager),Utstyrs nedstenging,0,,MAI - Corrective,2012-03-04T18:21:05,MAI,,30,,***,Åpner ikke på signal,0,VAL,Valhall plattform,NO,,,,NO,COR,INSP,Inspeksjon,NOTACTIVE,100,"PH,U12-01,PH,L7,PH,M5,PH,T43-02,PH,T44-02,PH,T44-02,PH,T44-02,PH,U11-03,PH,U11-02,PH,U11-02,PH,U12-03",No need,NO,YES,2012-03-04T18:21:05,0,Automasjon,100,,,NO,NO,No need
1330585200000,1330971694000.0,Workorder,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:23-SU-9113;WMT:48-LG-96960;WMT:23-SU-9106;WMT:48-SU-9105;WMT:48-SU-9106;WMT:23-SU-9105,akerbp-cdp,8101874292045829,<***> Vedlikehold vanntåkeanlegg for kompressor ***-KA-*** ,<PH> VEDLIKEHOLD VANNTÅKEANLEGG FOR KOMPRESSOR ***-KA-*** (*** ***,,PM-012607,FAO-070704,600,"PH, TUR *** (***.***-***.***) ***",,2012-03-26T00:00:00,,NO,WPG-004838,Avsluttet,2012-02-14T16:19:47,"23,48,48,48,48,23,23",2012-02-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,1,MAI - Fixed calender,2012-03-05T18:21:34,MAI,2012-03-01T07:00:00,2,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,2,"PH,M,PH,T43-02,PH,T43-02,PH,U12-02,PH,T43-02,PH,T,PH,M",No need,NO,YES,2012-03-05T18:21:34,0,Drift,100,,,YES,NO,No need
1333004400000,1333045343000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,5663610239307905,<***> Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-070738,600,"PH, TUR *** (***.***-***.***) ***",,2012-04-24T00:00:00,,NO,WPG-004840,Avsluttet,2012-02-20T13:15:19,"23,27,23,23,23",2012-03-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2012-03-29T18:22:23,MAI,2012-03-29T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-03-29T18:22:23,0,Mekanisk,100,,,YES,NO,No need
1333263600000,1332664856000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101;WMT:23-GO-9115;WMT:48-XY-96966B;WMT:48-ZSH-96966A;WMT:48-ZSL-96966B;WMT:23-GO-9114;WMT:48-ZSH-96966B;WMT:48-ZSL-96966A;WMT:48-XY-96966A,akerbp-cdp,5279337098406856,<***> Vedlikehold ***-/*** for kompressor ***-KA-*** ,<PH> VEDLIKEHOLD ***-/*** FOR KOMPRESSOR ***-KA-,,PM-012508,FAO-070770,600,"PH, TUR *** (***.***-***.***) ***",,2012-04-30T00:00:00,,NO,WPG-004840,Avsluttet,2012-02-20T16:40:10,"23,48,48,48,48,48,48,23,23",2012-04-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,3,MAI - Fixed calender,2012-03-25T08:40:56,MAI,2012-04-01T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-03-25T08:40:56,0,Drift,100,,,YES,NO,No need
1334214000000,1334420216000.0,Workorder,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:23-SU-9113;WMT:48-LG-96960;WMT:23-SU-9106;WMT:48-SU-9105;WMT:48-SU-9106;WMT:23-SU-9105,akerbp-cdp,1219148860816548,<***> Vedlikehold vanntåkeanlegg for kompressor ***-KA-*** ,<PH> VEDLIKEHOLD VANNTÅKEANLEGG FOR KOMPRESSOR ***-KA-*** (*** ***,,PM-012607,FAO-070737,600,"PH, TUR *** (***.***-***.***) ***",,2012-04-24T00:00:00,,NO,WPG-004841,Avsluttet,2012-02-20T13:12:07,"23,48,48,48,48,23,23",2012-03-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,1,MAI - Fixed calender,2012-04-14T16:16:56,MAI,2012-04-12T07:00:00,2,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,2,"PH,M,PH,T43-02,PH,T43-02,PH,U12-02,PH,T43-02,PH,T,PH,M",No need,NO,YES,2012-04-14T16:16:56,0,Automasjon,100,,,YES,NO,No need
1335423600000,1335260066000.0,Workorder,VAL,akerbp-cdp,WMT:48-PCV-96964;WMT:48-LG-96960;WMT:48-XI-96964A;WMT:48-XI-96964B;WMT:48-SU-9105;WMT:48-SU-9106;WMT:48-SU-9113,akerbp-cdp,2546283239691137,<***> Vedlikehold vanntåkeanlegg for kompressor ***-KA-*** ,<PH> VEDLIKEHOLD VANNTÅKEANLEGG FOR KOMPRESSOR ***-KA-*** (*** ***,,PM-012607,FAO-071167,600,"PH, TUR *** (***.***-***.***) ***",,2012-05-25T00:00:00,,NO,WPG-004842,Avsluttet,2012-03-14T07:59:02,"48,48,48,48,48,48,49,49,49,48",2012-04-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,6,MAI - Fixed calender,2012-04-24T09:34:26,MAI,2012-04-26T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,6,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T,PH,T43-02,PH,T43-02,PH,U12-02",No need,NO,YES,2012-04-24T09:34:26,0,Automasjon,100,,,YES,NO,No need
1335423600000,1334685837000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,7314394614516561,<***> Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-071165,600,"PH, TUR *** (***.***-***.***) ***",,2012-05-25T00:00:00,,NO,WPG-004842,Avsluttet,2012-03-14T07:53:51,"23,27,23,23,23",2012-04-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2012-04-17T18:03:57,MAI,2012-04-26T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-04-17T18:03:57,0,Mekanisk,100,,,YES,NO,No need
1338015600000,1337790468000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,2783998764590187,<***> Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-071979,600,"PH, TUR *** (***.***-***.***) ***",,2012-06-24T00:00:00,,NO,WPG-004844,Avsluttet,2012-04-11T13:16:19,"23,27,23,23,23",2012-05-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2012-05-23T16:27:48,MAI,2012-05-26T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-05-23T16:27:48,0,Mekanisk,100,,,YES,NO,No need
1338447600000,1338568515000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,8022771206574126,*** på PH drift utstyr.Lage og montere *** på alt utstyr som *** medium( olje/***) ***. *** *** for ***.,*** & MONTERE ***,,,KAO-089867,600,"PH, TUR *** (***.***-***.***) ***",,2012-08-28T00:00:00,,NO,WPG-004845,Avsluttet,2011-11-25T17:02:06,",27,23,23,23,13,13,11,11,11,11",2012-05-03T07:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,2012-06-01T16:35:15,MAI,2012-05-31T07:00:00,119,"VALHALL PH, MECHANICAL",VF,Virker feil,0,VAL,Valhall plattform,NO,,,,NO,COR,INSP,Inspeksjon,NOTACTIVE,106,"PH,M,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T23-03,PH,T23-03,PH,T34-03,PH,T34-03,PH,T14-01,PH,T13-01",At destination,NO,YES,2012-06-01T16:35:15,0,Mekanisk,100,,,NO,NO,No need
1340307610000,1371254400000.0,Workorder,VAL,akerbp-cdp,WMT:VAL,akerbp-cdp,934866828453307,"***-***-***-***-***:  Ventiler *** *** av *** mellom *** *** og *** *** må ***.  Evt. sette inn *** in spool/ *** mellom *** *** og *** ***.  Slik ventilene står nå, så er det fare for ***.","PCP, *** ***-***,  *** STK VENTILER MÅ ***",,,KAO-096248,900,,,2013-06-15T00:00:00,,NO,,Kansellert,2012-06-21T19:40:10,,,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,,MAI - Corrective,,MAI,,,,***,Parameteravvik,0,VAL,Valhall plattform,NO,,,,NO,COR,OBS,Tilfeldig observasjon,NOTACTIVE,0,"VAL,B00",No need,YES,NO,2018-04-16T12:33:49,,Mekanisk,0,,,NO,NO,No need
1340694000000,1340211933000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,4636767089577918,<***> Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-073479,600,"PH, TUR *** (***.***-***.***) ***",,2012-07-25T00:00:00,,NO,WPG-004846,Avsluttet,2012-05-07T17:10:50,"23,27,23,23,23",2012-06-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2012-06-20T17:05:33,MAI,2012-06-26T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-06-20T17:05:33,0,Mekanisk,100,,,YES,NO,No need
1341126000000,1341057953000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101;WMT:23-GO-9115;WMT:48-XY-96966B;WMT:48-ZSH-96966A;WMT:48-ZSL-96966B;WMT:23-GO-9114;WMT:48-ZSH-96966B;WMT:48-ZSL-96966A;WMT:48-XY-96966A,akerbp-cdp,318650592930757,<***> Vedlikehold ***-/*** for kompressor ***-KA-*** ,<PH> VEDLIKEHOLD ***-/*** FOR KOMPRESSOR ***-KA-,,PM-012508,FAO-073832,600,"PH, TUR *** (***.***-***.***) ***",,2012-07-30T00:00:00,,NO,WPG-004847,Avsluttet,2012-05-29T15:04:26,"23,48,48,48,48,48,48,23,23",2012-07-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Utstyrs nedstenging,0,3,MAI - Fixed calender,2012-06-30T12:05:53,MAI,2012-07-01T07:00:00,4,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-06-30T12:05:53,0,Drift,100,,,YES,NO,No need
1341471600000,1341867550000.0,Workorder,VAL,akerbp-cdp,WMT:23-TX-9103,akerbp-cdp,7914926929119835,Ettersyn av *** (flame ***) Ettersyn av *** (flame ***),<PH> ETTERSYN AV *** (FLAME ***) (*** month),,PM-011216,FAO-073834,600,"PH, TUR *** (***.***-***.***) ***",,2012-08-29T00:00:00,,NO,WPG-004847,Avsluttet,2012-05-29T15:09:04,"00,60,60,48,48,48,48,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,40,40,27,23,23,23,13,13,11,11,11,11,11,11",2012-07-01T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,12,MAI - Fixed calender,2012-07-09T20:59:10,MAI,2012-07-05T07:00:00,64,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,412,",PH,U11-02,PH,U11-02,PH,U12-03,PH,U12-01,PH,U12-03,PH,U12-01,PH,T33-03,PH,T44-03,PH,T44-03,PH,T44-03,PH,T44-03,PH,T15-01,PH,T33-03,PH,T44-03,PH,T44-03,PH,T33-03,PH,T44-03,PH,T44-03,PH,T44-03,PH,T33-03,PH,T33-03,PH,T33-03,PH,U42-03,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02,PH,T23-03,PH,T23-03,PH,T14-02,PH,T13-02,PH,T34-02,PH,T34-02,PH,T34-03,PH,T34-03",To be created,NO,YES,2012-07-09T20:59:10,0,Mekanisk,100,,,YES,NO,No need
1343286000000,1343472505000.0,Workorder,VAL,akerbp-cdp,WMT:23-KA-9101,akerbp-cdp,4217522358633875,<***> Smøreoljeprøve kompressorer  ,<PH> SMØREOLJEPRØVE KOMPRESSORER  (*** month),,PM-014055,FAO-074014,600,"PH, TUR ***(***/***-***/***) *** ",,2012-08-24T00:00:00,,NO,WPG-004849,Avsluttet,2012-06-05T15:36:29,"23,27,23,23,23",2012-07-26T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Under drift,0,1,MAI - Fixed calender,2012-07-28T10:48:25,MAI,2012-07-26T07:00:00,6,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,CALF,,,NOTACTIVE,4,"PH,T43-02,PH,T44-02,PH,T44-02,PH,T43-02,PH,T43-02",No need,NO,YES,2012-07-28T10:48:25,0,Mekanisk,100,,,YES,NO,No need
1344841200000,1344965924000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-96190,akerbp-cdp,5161145330072654,INSPEKSJON AV PSV ,<PH> INSPEKSJON AV PSV (*** month),,PM-013369,IAO-018564,600,"PH, TUR *** (***.***-***.***) ***",,2012-10-11T00:00:00,,NO,WPG-004850,Avsluttet,2012-06-20T10:02:54,23,2012-08-13T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,12,MAI - Evaluated,2012-08-14T17:38:44,MAI,2012-08-13T07:00:00,29,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,29,"PH,T43-02",No need,NO,YES,2012-08-14T17:38:44,0,Mekanisk,100,,,YES,NO,No need
1344841200000,1344966700000.0,Workorder,VAL,akerbp-cdp,WMT:23-PSV-96191,akerbp-cdp,1455325036150786,INSPEKSJON AV PSV ,<PH> INSPEKSJON AV PSV (*** month),,PM-013370,IAO-018565,600,"PH, TUR *** (***.***-***.***) ***",,2012-10-11T00:00:00,,NO,WPG-004850,Avsluttet,2012-06-20T10:02:55,23,2012-08-13T00:00:00,Ikke kritisk (utføres sammen med planlagt vedlikehold),Hovedutstyrs nedstengning,0,12,MAI - Evaluated,2012-08-14T17:51:40,MAI,2012-08-13T07:00:00,29,,,,0,VAL,Valhall plattform,NO,MONTH,Month,month,NO,***,,,NOTACTIVE,29,"PH,T43-02",No need,NO,YES,2012-08-14T17:51:40,0,Mekanisk,100,,,YES,NO,No need
